,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,DISMISSAL AGREED,ORIGINAL MSG
1160,621f79e343b89009366c9f0d,2021-11-21T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for hosting Params Parties,False,True,False,True,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,0.65,False,for hosting Params Parties
1168,621f79e343b89009366c9f15,2021-11-21T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for being “the invisible hand of getting shit done”,False,False,False,True,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,4.25,False,for being “the invisible hand of getting shit done”
1184,621f79e343b89009366c9f25,2021-11-21T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for taking on a new challenge,False,False,True,False,"griff (💜, 💜)#8888",GideonRo#3175,Parrachia#0450,enti#1546,3.0,False,for taking on a new challenge
1186,621f79e343b89009366c9f27,2021-11-21T23:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for their coding work inside our community,False,False,False,True,Mount Manu#3530,GideonRo#3175,teaci#6108,shawn#7046,5.75,False,for their coding work inside our community
1197,621f79e343b89009366c9f32,2021-11-21T23:00:00.000Z,ZER8🧠#9093,Mount Manu#3530,for ,False,True,True,True,"griff (💜, 💜)#8888",Mike Brunt#0745,Zeptimus#3359,osycross(🦎🦎)#5943,0.0,False,for 
1212,621f79e343b89009366c9f42,2021-11-22T23:00:00.000Z,durgadas#9280,iviangita#3204,for ,True,False,True,True,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,2.0,False,for 
1221,621f79e343b89009366c9f4b,2021-11-22T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for coming to Barranquilla,False,False,False,True,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,22.67,False,for coming to Barranquilla
1225,621f79e343b89009366c9f4f,2021-11-22T23:00:00.000Z,eduardovegap#0422,iviangita#3204,for having their cameras on during the last Community Call,False,False,True,False,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,1.25,False,for having their cameras on during the last Community Call
1233,621f79e343b89009366c9f57,2021-11-22T23:00:00.000Z,acidlazzer#5796,iviangita#3204,for taking vacation,False,False,False,True,Maxwe11#7157,Mike Brunt#0745,hanners717#2022,osycross(🦎🦎)#5943,3.75,False,for taking vacation
1299,621f79e343b89009366c9f99,2021-11-23T23:00:00.000Z,Vyvy-vi#5040,markop#2007,for new Discord!,True,False,False,False,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,2.3,False,for new Discord!
1332,621f79e343b89009366c9fba,2021-11-24T23:00:00.000Z,Zeptimus#3359,ZER8🧠#9093,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people",False,False,True,False,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,6.5,False,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people"
1335,621f79e343b89009366c9fbd,2021-11-24T23:00:00.000Z,David (please DYOR...)#4116,ZER8🧠#9093,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people",False,False,True,False,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,7.75,False,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people"
1336,621f79e343b89009366c9fbe,2021-11-24T23:00:00.000Z,mono#9024,ZER8🧠#9093,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people",False,False,True,False,Maxwe11#7157,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,8.5,False,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people"
1339,621f79e343b89009366c9fc1,2021-11-24T23:00:00.000Z,johnjonas#2307,ZER8🧠#9093,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people",False,False,True,False,Mount Manu#3530,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,5.75,False,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people"
1344,621f79e343b89009366c9fc6,2021-11-24T23:00:00.000Z,chuygarcia.eth#6692,ZER8🧠#9093,for being incredibly helpful and demonstrating incredible leadership in the Comms,False,True,False,False,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,2.1,False,for being incredibly helpful and demonstrating incredible leadership in the Comms
1462,621f79e343b89009366ca03c,2021-11-25T23:00:00.000Z,casale.eth#6107,iviangita#3204,for TE Academy team,False,True,False,False,Maxwe11#7157,liviade#1387,hanners717#2022,Vyvy-vi#5040,5.25,False,for TE Academy team
1473,621f79e343b89009366ca047,2021-11-25T23:00:00.000Z,Zeptimus#3359,iviangita#3204,"for the work done in Transparency, which is progressing in great strides",False,False,False,True,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,0.53,False,"for the work done in Transparency, which is progressing in great strides"
1481,621f79e343b89009366ca04f,2021-11-25T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for his work in Transparency,False,True,False,True,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,2.13,False,for his work in Transparency
1531,621f79e343b89009366ca08c,2021-11-25T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for the awesome Params Party hosting that they are doing,False,False,False,True,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,1.18,False,for the awesome Params Party hosting that they are doing
1543,621f79e343b89009366ca098,2021-11-25T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for all their work at the Params Parties and Params Debates,False,False,False,True,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,1.3,False,for all their work at the Params Parties and Params Debates
1620,621f79e343b89009366ca0e5,2021-11-26T23:00:00.000Z,Ekeneodigwe#1502,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,lee0007#8152,liviade#1387,Zeptimus#3359,PhilH#1102,0.75,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1623,621f79e343b89009366ca0e8,2021-11-26T23:00:00.000Z,Mount Manu#3530,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,"griff (💜, 💜)#8888",AmwFund#0979,teaci#6108,PhilH#1102,4.25,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1632,621f79e343b89009366ca0f1,2021-11-26T23:00:00.000Z,Vyvy-vi#5040,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,False,True,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,4.5,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1633,621f79e343b89009366ca0f2,2021-11-26T23:00:00.000Z,Tam2140#9361,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,False,True,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,0.5,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1634,621f79e343b89009366ca0f3,2021-11-26T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,True,False,False,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,4.67,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1635,621f79e343b89009366ca0f4,2021-11-26T23:00:00.000Z,Kojak#5611,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,True,lee0007#8152,AmwFund#0979,divine_comedian#5493,shawn#7046,2.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1637,621f79e343b89009366ca0f6,2021-11-26T23:00:00.000Z,Cesar#2892,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,False,False,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,enti#1546,1.75,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1638,621f79e343b89009366ca0f7,2021-11-26T23:00:00.000Z,Mount Manu#3530,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,"griff (💜, 💜)#8888",AmwFund#0979,teaci#6108,PhilH#1102,5.25,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1639,621f79e343b89009366ca0f8,2021-11-26T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,True,False,True,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,0.75,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past 2 weeks. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
