,index,CLEANED REASON,REASON,AVG SCORE,TO USER ACCOUNT,DATE,category
9842,957,tec sinc begin,for being with the TEC since the beginning,3.0,"sem(🌸,🐝)#0161",2022-02-08T23:00:00.000Z,
9848,963,continu assist transpar wg,for continued assistance in the Transparency WG,1.88,iviangita#3204,2022-02-12T23:00:00.000Z,
9849,964,particip product sc param call ,for participating in a productive SC params call!,2.33,divine_comedian#5493,2022-02-27T23:00:00.000Z,
9855,970,particip product sc param call ,for participating in a productive SC params call!,2.33,s_ben#7872,2022-02-27T23:00:00.000Z,
9860,975,creat epic audit 😄,for creating an epic for the audit 😄,3.5,iviangita#3204,2022-02-17T23:00:00.000Z,
9866,981,welcom gaian commun,for welcoming Gaian into the community,3.0,durgadas#9280,2022-02-18T23:00:00.000Z,
9874,989,record upload communita orient call weekli 🙏♥️,for recording and uploading communitas and orientation call weekly 🙏♥️,7.0,Tam2140#9361,2022-02-06T23:00:00.000Z,
9876,991,hop mega bring fresh energi group 🙏,for hopping into 0mega and bringing fresh energy into the group 🙏,6.5,Nate0909#4419,2022-02-22T23:00:00.000Z,
9879,994,kick first tao vote decis,for kicking off the first TAO Voting decision,7.0,"griff (💜, 💜)#8888",2022-02-12T23:00:00.000Z,
9885,1000,emerg educ mainten ,"for Emergency, education, and maintenance!",5.75,durgadas#9280,2022-02-22T23:00:00.000Z,
9886,1001,repres commun ethdenv,for representing the community at ETHDenver,6.0,chuygarcia.eth#6692,2022-02-18T23:00:00.000Z,
9889,1004,invit juanka talk conflict manag dao carri flag across variou commun,for inviting Juanka to talk about conflict management in DAOs and for carrying that flag across various communities,6.0,Loie#2921,2022-02-12T23:00:00.000Z,
9890,1005,activ contribut engag develop graviti,for their active contribution and engagement on the development of Gravity,7.25,durgadas#9280,2022-01-31T23:00:00.000Z,
9891,1006,contribut reward system wg,for their contributions to the Rewards System WG,6.5,kristofer#1475,2022-02-08T23:00:00.000Z,
9894,1009,see connect deeper self purpos inquiri,for seeing connections deeper through self- and purpose inquiry,5.75,nic#9212,2022-02-10T23:00:00.000Z,
9895,1010,facilit complic convers soft gov,for facilitating complicated conversations in soft gov,2.53,eduardovegap#0422,2022-02-23T23:00:00.000Z,
9900,1015,approv bustavo’ scholarship trust seed,for approving Bustavo’s scholarship at the Trusted Seed,6.0,"griff (💜, 💜)#8888",2022-02-08T23:00:00.000Z,
9908,1023,realli look solut whole commun evolv past self impos limit govern constraint,for really looking for solutions for the whole community to evolve past self-imposed limitations and/or governing constraints,5.75,durgadas#9280,2022-02-18T23:00:00.000Z,
9912,1027,continu passion around true transpar within common,for your continuous passion around true transparency within our Commons,2.9,durgadas#9280,2022-02-19T23:00:00.000Z,
9913,1028,compass kind true believ cultur build protocol insist persist improv structur we’r part intern extern one ,"for your compassion and kindness, for being a true believer in our Cultural Build protocol and for your insistence and persistence in improving the structures that we’re part of (both internal and external ones)",6.5,durgadas#9280,2022-02-12T23:00:00.000Z,
9915,1030,get involv tec,for getting more involved with the TEC,6.5,Ratio13#0578,2022-02-09T23:00:00.000Z,
9927,1042,approach e propos invert,for approaching T.E.A.M.s with the proposal inverter,7.0,divine_comedian#5493,2022-02-08T23:00:00.000Z,
9928,1043,alway teach thing miguelb doesn’t understand,for always teaching things to miguelb when he doesn’t understand,7.0,chuygarcia.eth#6692,2022-02-08T23:00:00.000Z,
9929,1044,open alway say think welcom reward open cultur,"for your openness, for always saying what you think, for being so welcoming, and for rewarding an open culture",5.75,Juankbell#7458,2022-02-12T23:00:00.000Z,
9931,1046,constant progress reward system ,for constant progress on the reward system's!,2.9,kristofer#1475,2022-02-09T23:00:00.000Z,
9932,1047,alway awar what’ happen anim video product team,for always being aware of what’s happening with the animation & video production team,6.0,chuygarcia.eth#6692,2022-02-08T23:00:00.000Z,
9933,1048,open alway say think welcom reward open cultur,"for your openness, for always saying what you think, for being so welcoming, and for rewarding an open culture",5.75,durgadas#9280,2022-02-12T23:00:00.000Z,
9934,1049,ad comment prais quantif process feedback doc input invalu ,for adding their comments on the praise quantification process to the feedback doc. Your input is invaluable!,2.2,tigeroid#2951,2022-02-20T23:00:00.000Z,
9935,1050,represent ethdenv,for their representation in ETHDenver,2.1,divine_comedian#5493,2022-02-25T23:00:00.000Z,
9939,1054,last session lívia regard sourcecr progress reward system wg,for the last session that you had with Lívia regarding SourceCred and for the progress of the Rewards System WG,7.0,mateodaza#3156,2022-02-08T23:00:00.000Z,
9942,1057,come forward improv daodao transpar,for coming forward to improve our DAO2DAO transparency,6.0,Zeptimus#3359,2022-02-08T23:00:00.000Z,
9947,1062,facilit warm soft human graviti practic group session,"for facilitating such a warm, soft and human Gravity practice group session",6.0,Leen#8610,2022-02-15T23:00:00.000Z,
9948,1063,keep constantli updat reward research cours extrem busi month,for keeping me constantly updated about the rewards research course in this extremely busy month for me,6.0,pat.zip (TE Academy)#5266,2022-02-09T23:00:00.000Z,
9949,1064,recept drop call collabor folx like interest asynchron contribut tec commun appreci abil engag maintain commit hold commun prior ,for being so receptive to drop in calls and collaborating with folx like myself who are more interested in asynchronous contributions to the TEC community. I appreciate the ability to engage here and maintain the commitments I hold in communities prior.,6.5,Juankbell#7458,2022-02-10T23:00:00.000Z,
9954,1069,contribut soft gov wg,for contributing to the Soft Gov WG,3.95,enti#1546,2022-02-25T23:00:00.000Z,
9955,1070,great trade field note philosophi live chang,for some great trading field notes and philosophy on living and change,6.5,durgadas#9280,2022-02-03T23:00:00.000Z,
9956,1071,facilit soft gov today get deep govern talk,for facilitating soft gov today and getting deep in governance talks,6.5,eduardovegap#0422,2022-02-22T23:00:00.000Z,
9958,1073,reach mattyje find place plug,for reaching out to mattyjee and finding a place for him to plug in,0.7,natesuits#4789,2022-02-08T23:00:00.000Z,
9963,1078,tec sinc begin,for being with the TEC since the beginning,4.0,liviade#1387,2022-02-08T23:00:00.000Z,
9964,1079,particip doodl prais insight quantif feedback ,for participating in the doodle for Praise insights and quantification feedback!,3.67,innov8tor3#3988,2022-02-07T23:00:00.000Z,
9965,1080,done great job repres tec ethdenv,for having done a great job at representing the TEC in ETHDenver,4.0,liviade#1387,2022-02-25T23:00:00.000Z,
9968,1083,repres tec ethdenv,for representing the TEC in ETHDenver,1.75,liviade#1387,2022-02-25T23:00:00.000Z,
9972,1087,attent 😁,for his attentiveness 😁,3.5,Mount Manu#3530,2022-02-25T23:00:00.000Z,
9973,1088,particip product sc param call ,for participating in a productive SC params call!,4.5,Nuggan#5183,2022-02-27T23:00:00.000Z,
9977,1092,particip product sc param call ,for participating in a productive SC params call!,3.5,enti#1546,2022-02-27T23:00:00.000Z,
9979,1094,amaz talk ethdenv,for your amazing talks at ETHDenver,1.75,liviade#1387,2022-02-25T23:00:00.000Z,
9981,1096,enthusiasm reward analysi studi community’ structur,"for your enthusiasm in reward analysis, and for studying our community’s structure",4.0,liviade#1387,2022-02-12T23:00:00.000Z,
9982,1097,thing you’v taught angela import cultur,for all the things you’ve taught Angela about how important culture is,4.0,liviade#1387,2022-02-08T23:00:00.000Z,
9986,1101,particip product sc param call ,for participating in a productive SC params call!,1.67,mateodaza#3156,2022-02-27T23:00:00.000Z,
9996,1111,open alway say think welcom reward open cultur,"for your openness, for always saying what you think, for being so welcoming, and for rewarding an open culture",2.0,liviade#1387,2022-02-12T23:00:00.000Z,
9997,1112,welcom orient call last week,for being welcoming in the Orientation call last week,3.5,Mount Manu#3530,2022-02-25T23:00:00.000Z,
9998,1113,welcom manuelmacc commun new member,for welcoming ManuelMaccou into the community as a new member,3.67,chuygarcia.eth#6692,2022-02-08T23:00:00.000Z,
10000,1115,welcom manuelmacc commun new member,for welcoming ManuelMaccou into the community as a new member,4.0,Mount Manu#3530,2022-02-08T23:00:00.000Z,
10001,1116,manag lot differ situat tact skill,for managing lots of different situations with tact and skill,4.5,durgadas#9280,2022-02-12T23:00:00.000Z,
10003,1118,alway acidlazzer’ sensei,for always being acidlazzer’s sensei,4.33,chuygarcia.eth#6692,2022-02-09T23:00:00.000Z,
10005,1120,alway look good suit,for always looking good in a suit,1.67,Liam ¬ LTF#1024,2022-02-08T23:00:00.000Z,
10007,1122,paramet debat,for the parameter debates,3.67,Zeptimus#3359,2022-02-08T23:00:00.000Z,
10009,1124,particip product sc param call ,for participating in a productive SC params call!,4.0,kristofer#1475,2022-02-27T23:00:00.000Z,
10014,1129,continu involv tec,for your continuous involvement in the TEC,4.0,streamerd#5565,2022-02-25T23:00:00.000Z,
10016,1131,give one best power 😄,for giving me the one of the best powers 😄,4.33,chuygarcia.eth#6692,2022-02-08T23:00:00.000Z,
10025,1140,wizard,for being a wizard,4.33,divine_comedian#5493,2022-02-08T23:00:00.000Z,
10026,1141,engag learn particip tec welcom brother ,"for engaging, learning and participating in the TEC! Welcome brother!",4.33,MarioRozo#3294,2022-02-21T23:00:00.000Z,
10049,1164,repres tec ethdenv,for representing the TEC at ETHDenver,1.75,liviade#1387,2022-02-19T23:00:00.000Z,
10064,1179,great transpar sync,for a great transparency sync,2.0,Ratio13#0578,2022-02-27T23:00:00.000Z,
10065,1180,great transpar sync,for a great transparency sync,4.33,Zeptimus#3359,2022-02-27T23:00:00.000Z,
10069,1184,energi guy put tec orient meet,for all the energy you guys put into the TEC Orientation meeting,4.5,durgadas#9280,2022-02-26T23:00:00.000Z,
10070,1185,repres tec commun ethdenv,for representing the TEC community at ETHDenver,1.75,liviade#1387,2022-02-18T23:00:00.000Z,
10080,1195,encourag mario rozo keep learn tec,for encouraging Mario Rozo to keep learning about the TEC,4.5,Juankbell#7458,2022-02-26T23:00:00.000Z,
10093,1208,excel talk ethdenv,for excellent talks at ETHDenver,1.75,liviade#1387,2022-02-26T23:00:00.000Z,
10096,1211,amaz present ethdenv http www youtub com watch v zidqfdmohhk,for her amazing presentation in Ethdenver: https://www.youtube.com/watch?v=zIDQFdMoHhk,4.0,liviade#1387,2022-02-17T23:00:00.000Z,
10097,1212,repres commun ethdenv,for representing the community at ETHDenver,1.75,liviade#1387,2022-02-18T23:00:00.000Z,
10098,1213,brainstorm reput system potenti collabor ,for brainstorming reputation system with me and potentially collaborating!,4.0,liviade#1387,2022-02-10T23:00:00.000Z,
10103,1218,hop mega bring fresh energi group 🙏,for hopping into 0mega and bringing fresh energy into the group 🙏,4.5,patriacaelum#3496,2022-02-22T23:00:00.000Z,
10155,1271,open wonder insight self care,"for being so open, wonderful, and for their insights of self-care",5.0,MorganicMovement 🍄#1085,2022-02-12T23:00:00.000Z,
10156,1273,repres tec ethdenv,for representing the TEC in ETHDenver,5.0,liviade#1387,2022-02-12T23:00:00.000Z,
10160,1277,bring great collabor juic advic plan session step tec medium publish ,for bringing great collaborative juices and advice to a planning session for stepping up TEC Medium publishing.,8.0,chuygarcia.eth#6692,2022-02-07T23:00:00.000Z,
10183,1304,mani youtub video interview,for your many YouTube video interviews,5.0,"griff (💜, 💜)#8888",2022-02-18T23:00:00.000Z,
10184,1305,great articl publish togeth,for the great article you published together,1.3,"griff (💜, 💜)#8888",2022-02-08T23:00:00.000Z,
10185,1306,last session lívia regard sourcecr progress reward system wg,for the last session that you had with Lívia regarding SourceCred and for the progress of the Rewards System WG,8.0,kristofer#1475,2022-02-08T23:00:00.000Z,
10190,1311,assist event conflict manag dao,for assisting to the event about conflict management for DAOs,5.0,liviade#1387,2022-02-12T23:00:00.000Z,
10193,1314,invit nic tec,for inviting Nic to the TEC,1.0,markop#2007,2022-02-08T23:00:00.000Z,
10197,1319,manag lot differ situat tact skill,for managing lots of different situations with tact and skill,5.0,liviade#1387,2022-02-12T23:00:00.000Z,
10203,1325,talk build nurtur cultur welcom warmth vibe,for your talk on building a nurturing culture and for your welcoming & warmth vibes,3.0,liviade#1387,2022-02-25T23:00:00.000Z,
10209,1331,amaz talk ethdenv,for your amazing talks at ETHDenver,7.15,"griff (💜, 💜)#8888",2022-02-25T23:00:00.000Z,
10210,1332,integr need get garden readi,for integrating what was needed to get our Gardens ready,13.0,markop#2007,2022-02-08T23:00:00.000Z,
10218,1344,anim video product e ,for being on the animation & video production T.E.A.M.,5.0,MarioRozo#3294,2022-02-25T23:00:00.000Z,
10234,1362,jump honesti open alway strive improv system,"for jumping in with your honesty and your openness, always striving to improve our systems",3.88,durgadas#9280,2022-02-12T23:00:00.000Z,
10235,1363,energi guy put tec orient meet,for all the energy you guys put into the TEC Orientation meeting,5.0,natesuits#4789,2022-02-26T23:00:00.000Z,
10241,1369,incess forward momentum learn,for incessant forward momentum and for all the we all learn from you,8.0,"griff (💜, 💜)#8888",2022-02-08T23:00:00.000Z,
10252,0,ignor prais,ignore this praise,36.0,kristofer#1475,2022-03-02T15:08:07.215Z,
10253,1,great present daoist ciudad de mexico weav pattern ecosystem watch stream buena construcción del movimiento ,for great presentations at The DAOist Ciudad de Mexico  and weaving patterns in the ecosystem (now watching stream)! Buena construcción del movimiento!,44.7,karmaticacid#1218,2022-03-04T23:00:00.000Z,
10254,2,much organ around daoist mexico get lot te represent well,for doing so much organization around The DAOist Mexico and for getting a lot of TE representation in there as well,9.6,chuygarcia.eth#6692,2022-03-15T23:00:00.000Z,
10255,3,assembl daoist confer connect giveth allow commun present collabor econom,for assembling the The DAOist conference and connecting Giveth with it and allowing our community to present on collaborative economics,48.5,chuygarcia.eth#6692,2022-03-15T23:00:00.000Z,
10260,8,creat \ tec people\ document ,"for creating \""The TEC and Its People\"" document.",27.5,GideonRo#3175,2022-03-07T23:00:00.000Z,
10262,10,jump quickli fix price abc dune dashboard awesom dude ,for jumping in so quickly to fix the price from the ABC on the Dune Dashboard. You are awesome dude!,29.5,jh#4856,2022-02-28T23:00:00.000Z,
10263,11,organ daoist parti mexico citi ensur commun fun access everyon,"for organize the DAOist party in Mexico City, ensuring our community is fun and accessible for everyone",30.75,karmaticacid#1218,2022-03-02T23:00:00.000Z,
10264,12,hold public good flag denver well,for holding the public goods flag in Denver so well,31.5,karmaticacid#1218,2022-03-16T23:00:00.000Z,
10267,15,great spanish skill ,for their great spanish skills!,18.0,karmaticacid#1218,2022-03-09T23:00:00.000Z,
10268,16,back ethdenv,for being back after ETHDenver,3.63,Tam2140#9361,2022-03-15T23:00:00.000Z,
10269,17,push forward issu educ peopl doocraci embodi one,for pushing and forwarding the issue about educating people on what a Doocracy is and how to embody one,6.13,natesuits#4789,2022-03-16T23:00:00.000Z,
10270,18,soft warm heart alway creat space mental health commun,"for having such a soft, warm heart and for always creating the space for mental health and for communication",23.5,liviade#1387,2022-03-15T23:00:00.000Z,
10271,19,brainstorm educ commun around advic process,for brainstorming on how to educate the community around the advice process,6.63,natesuits#4789,2022-03-16T23:00:00.000Z,
10273,21,push advic process begin sync call normal amongst commun,for pushing the advice process at the beginning of sync calls and normalizing that amongst our community,20.25,natesuits#4789,2022-03-15T23:00:00.000Z,
10274,22,amaz project planner coordin alway remind issu total forgot,for being an amazing project planner and coordinator. And for always reminding me about issues that I totally forgot about :D,23.5,Tam2140#9361,2022-03-16T23:00:00.000Z,
10276,24,present research propos mental health web,for presenting her research proposal about mental health in web3,3.9,BiancaGadelha#2667,2022-03-03T23:00:00.000Z,
10277,25,keep fix dune dashboard ⚡,for keep doing fixes on the Dune dashboard ⚡,17.95,jh#4856,2022-03-03T23:00:00.000Z,
10278,26,awesom mentor dao reward system,for being an awesome mentor at DAO Rewards System,26.25,liviade#1387,2022-03-15T23:00:00.000Z,
10279,27,give awesom talk ethdenv,for giving awesome talks at ETHDenver,7.35,liviade#1387,2022-03-16T23:00:00.000Z,
10283,31,almost singlehandedli x ing liquid tec token honeyswap ,for almost singlehandedly 6x-ing the liquidity of the TEC token on honeyswap.,27.5,divine_comedian#5493,2022-03-22T23:00:00.000Z,
10284,32,great present daoist ciudad de mexico weav pattern ecosystem watch stream buena construcción del movimiento ,for great presentations at The DAOist Ciudad de Mexico  and weaving patterns in the ecosystem (now watching stream)! Buena construcción del movimiento!,27.5,chuygarcia.eth#6692,2022-03-04T23:00:00.000Z,
10286,34,given talk ethdenv,for having given talks at ETHDenver,6.2,Tam2140#9361,2022-03-15T23:00:00.000Z,
10288,36,organ daoist parti mexico citi ensur commun fun access everyon,for organizing The DAOist party in Mexico City and ensuring that our community is fun and accessible to everyone,19.52,karmaticacid#1218,2022-03-16T23:00:00.000Z,
10291,39,given talk ethdenv,for having given talks at ETHDenver,26.25,karmaticacid#1218,2022-03-15T23:00:00.000Z,
10292,40,given talk ethdenv,for having given talks at ETHDenver,19.72,liviade#1387,2022-03-15T23:00:00.000Z,
10293,41,yet anoth effortless practic session prep,for yet another effortless practice session prep,7.17,Leen#8610,2022-03-17T23:00:00.000Z,
10295,43,amaz present gave ethdenv back,"for the amazing presentations that they gave in ETHDenver, a while back",20.38,Tam2140#9361,2022-03-15T23:00:00.000Z,
10296,44,amaz present gave ethdenv back,"for the amazing presentations that they gave in ETHDenver, a while back",10.6,liviade#1387,2022-03-15T23:00:00.000Z,
10299,47,project manag prais app develop,for his project management of the praise app development,8.0,kristofer#1475,2022-03-16T23:00:00.000Z,
10300,48,give awesom talk ethdenv,for giving awesome talks at ETHDenver,6.2,Tam2140#9361,2022-03-16T23:00:00.000Z,
10301,49,set reward board,for setting up the reward board,27.5,kristofer#1475,2022-03-10T23:00:00.000Z,
10304,52,give great talk ethdenv,for giving great talks at ETHdenver,26.25,liviade#1387,2022-03-07T23:00:00.000Z,
10305,53,also speak daoist event mexico citi ,for also speaking at The DAOist event in Mexico City!,34.0,Mount Manu#3530,2022-03-15T23:00:00.000Z,
10306,54,give great talk ethdenv,for giving great talks at ETHdenver,34.0,Tam2140#9361,2022-03-07T23:00:00.000Z,
10308,56,coordin reward system point start look like great success ,for coordinating the reward systems up to the point we are now which is starting to look like a great success!,16.38,kristofer#1475,2022-03-09T23:00:00.000Z,
10309,57,push reward system develop forward,for pushing reward system development forward,34.0,kristofer#1475,2022-03-07T23:00:00.000Z,
10310,58,get lp order tec 🔥,for getting the LPs in order for the TEC!! 🔥,10.2,divine_comedian#5493,2022-03-23T23:00:00.000Z,
10311,59,incred stream research group coordin,for the incredible stream and research group that they coordinated,30.75,ygg_anderson#4998,2022-03-16T23:00:00.000Z,
10313,61,prais analysi ,for the praise analysis!,18.18,Nuggan#5183,2022-03-23T23:00:00.000Z,
10315,63,sketch holi grail te ecosystem base conceptualis cultur build system game ,for sketching a holy grail (TE ecosystem-based) for the conceptualisation of a cultural build and system game!,12.75,solsista#5370,2022-03-02T23:00:00.000Z,
10318,66,coordin first new prais quant,for coordinating the first new praise quant,16.67,divine_comedian#5493,2022-03-09T23:00:00.000Z,
10323,71,repres tec og passion token econom recommend us practic everyon know love meet person 🥰,for representing and being a TEC OG. He's so passionate about token economics and recommends us to practically everyone he knows! It was so lovely to meet you in person 🥰,15.67,24nico#9513,2022-03-20T23:00:00.000Z,
10324,72,first te session,for the first TE360 session,15.67,heater#9765,2022-03-16T23:00:00.000Z,
10325,73,incred stream research group coordin,for the incredible stream and research group that they coordinated,15.0,🐙 octopus#5508,2022-03-16T23:00:00.000Z,
10326,74,interview show transpar stori 💫,for doing an interview to show the transparency storie 💫,13.75,Gaian#8075,2022-03-16T23:00:00.000Z,
10327,75,keep commun ground alway address issu impact community’ cultur,for keeping the community grounded and for always addressing the issues that impact our community’s culture,16.25,liviade#1387,2022-03-16T23:00:00.000Z,
10332,80,coordin within laser tag multisig within giveth multisig get giv tec token swap ,for coordination within the Laser Tag Multisig and within the Giveth Multisig to get the GIV-TEC token swap up.,15.0,divine_comedian#5493,2022-03-22T23:00:00.000Z,
10338,86,incred stream research group coordin,for the incredible stream and research group that they coordinated,17.0,pat.zip (TE Academy)#5266,2022-03-16T23:00:00.000Z,
10339,87,product brainstorm feedback session prais quant,for productive brainstorm and feedback sessions for praise quants,17.75,liviade#1387,2022-03-16T23:00:00.000Z,
10340,88,product brainstorm feedback session prais quant,for productive brainstorm and feedback sessions for praise quants,14.5,mattyjee#8621,2022-03-16T23:00:00.000Z,
10341,89,fantast wgcl reward system,for being a fantastic WGCL for the rewards system,17.75,kristofer#1475,2022-03-16T23:00:00.000Z,
10344,92,great present daoist ciudad de mexico weav pattern ecosystem watch stream buena construcción del movimiento ,for great presentations at The DAOist Ciudad de Mexico  and weaving patterns in the ecosystem (now watching stream)! Buena construcción del movimiento!,6.83,"griff (💜, 💜)#8888",2022-03-04T23:00:00.000Z,
10345,93,push reward system develop forward,for pushing reward system development forward,22.25,Nuggan#5183,2022-03-07T23:00:00.000Z,
10350,98,given talk ethdenv,for having given talks at ETHDenver,21.0,"griff (💜, 💜)#8888",2022-03-15T23:00:00.000Z,
10351,99,give awesom talk ethdenv,for giving awesome talks at ETHDenver,6.83,"griff (💜, 💜)#8888",2022-03-16T23:00:00.000Z,
10352,100,champion prais backlog plan project board,for championing through the praise backlog / planning project board,15.2,mattyjee#8621,2022-03-16T23:00:00.000Z,
10355,103,push reward system develop forward,for pushing reward system development forward,19.0,liviade#1387,2022-03-07T23:00:00.000Z,
10357,105,put togeth term condit submit challeng propos givgarden,for putting together the terms & conditions for submitting & challenging a proposal in the GIVgarden,22.25,iviangita#3204,2022-03-16T23:00:00.000Z,
10358,106,carri forward long view think around prais app reward system,for carrying forward the long-view thinking around praise app and rewards system,19.0,liviade#1387,2022-03-16T23:00:00.000Z,
10362,110,energi maintain duti anim video product team alway deliv accord schedul,"for having the energy to maintain all the duties that he does for the Animation & Video Production team, and for always delivering on them according to schedule",22.67,acidlazzer#5796,2022-03-16T23:00:00.000Z,
10363,111,great present daoist ciudad de mexico weav pattern ecosystem watch stream buena construcción del movimiento ,for great presentations at The DAOist Ciudad de Mexico  and weaving patterns in the ecosystem (now watching stream)! Buena construcción del movimiento!,22.67,acidlazzer#5796,2022-03-04T23:00:00.000Z,
10366,114,amaz data scienc review first data prais quantif,for amazing data science review of the first data from praise quantification,25.5,Nuggan#5183,2022-03-23T23:00:00.000Z,
10369,117,someth,for something,5.25,kristofer#1475,2022-03-02T19:14:36.233Z,
10370,118,push reward system develop forward,for pushing reward system development forward,18.25,mattyjee#8621,2022-03-07T23:00:00.000Z,
10378,126,crowd organis quantifi,for doing crowd organisation for quantifiers,7.45,divine_comedian#5493,2022-03-25T16:20:17.368Z,
10379,127,show true power grace mani situat,for showing true power and grace in so many situations,10.5,ALOYSIOUS#3049,2022-03-25T23:00:00.000Z,
10380,128,avail peer interview,for being available to do peer interviews,8.5,Tam2140#9361,2022-03-02T23:00:00.000Z,
10381,129,advoc use advic process,for advocating for using the advice process,9.25,natesuits#4789,2022-03-02T23:00:00.000Z,
10383,131,incred stream research group coordin,for the incredible stream and research group that they coordinated,10.0,Mike Brunt#0745,2022-03-16T23:00:00.000Z,
10392,140,great synthesi doc contribut c librari ,for a great synthesis doc on how and why contribute to the C Library!,11.25,solsista#5370,2022-03-10T23:00:00.000Z,
10393,141,continu sourc inspir nate,for continuously being a source of inspiration for Nate,11.0,Tam2140#9361,2022-03-16T23:00:00.000Z,
10398,146,point te fundament tutor gig ,for pointing me to the TE Fundamentals tutoring gig.,10.5,pat.zip (TE Academy)#5266,2022-03-19T23:00:00.000Z,
10402,150,move forward onboard tool practic web space ,for moving forward the onboarding tools and practices on the web3 space!,11.75,wslyvh#1059,2022-03-20T23:00:00.000Z,
10406,154,chat angela kreitenwei alway find common thread tec te academi,for the chat you had with Angela Kreitenweis and for always finding common threads between TEC and TE Academy,13.0,Tam2140#9361,2022-03-15T23:00:00.000Z,
10411,159,manag cat herd quantif review session,for managing (cat-herding) the quantification and review sessions,11.0,divine_comedian#5493,2022-03-16T23:00:00.000Z,
10415,163,great updat script quantif anim tutori beauti see cute narr unfold around reward system accur repres commun valu,for a great update on the script for the quantificator's animated tutorial! it's beautiful to see such a cute narrative unfold around the rewards system and how accurately it represents the community values,8.82,johnjonas#2307,2022-03-13T23:00:00.000Z,
10418,166,great brainstorm session upcom medium articl transpar ,for a great brainstorming session for an upcoming Medium article on Transparency.,9.75,Gaian#8075,2022-03-16T23:00:00.000Z,
10419,167,set power comm structur te academi,for setting up powerful comms structures for TE Academy,11.33,angieberryberry#9822,2022-03-10T23:00:00.000Z,
10424,172,activ connect prais wg gnosisdao,for actively connecting the Praise WG with GnosisDao,9.75,enti#1546,2022-03-23T23:00:00.000Z,
10427,175,present graviti implement psycholog web ,"for presenting, in Gravity, an implementation of psychology on Web 3",5.78,BiancaGadelha#2667,2022-03-15T23:00:00.000Z,
10428,176,continu forward think project manag prais system,for his continued forward thinking project management for the praise system,14.5,kristofer#1475,2022-03-23T23:00:00.000Z,
10429,177,speak daoist event mexico citi ,for speaking at The DAOist event in Mexico City!,13.95,pat.zip (TE Academy)#5266,2022-03-15T23:00:00.000Z,
10431,179,updat decis track sheet open field cv tao vote ,for updating the decision tracking sheet and opening fields for CV and Tao Voting!,14.5,iviangita#3204,2022-03-14T23:00:00.000Z,
10432,180,slow gentl thought consider mental health ecosystem crunchi convers tender dialogu creat safer space everyon deserv feel worthi welcom well thankyou  ,"for the slow, gentle and thoughtful considerations of mental health in the ecosystem. It's these crunchy conversations and tender dialogue that will create safer spaces. Everyone deserves to feel worthy, welcomed and well. <:ThankYou:753828947460096054>",9.03,BiancaGadelha#2667,2022-03-02T23:00:00.000Z,
10434,182,comprehens updat tec decis track sheet,for the comprehensive updates in the TEC decision tracking sheet,14.0,Ratio13#0578,2022-03-27T22:00:00.000Z,
10435,183,develop new prais bot ,for developing the new Praise Bot!,29.67,Vyvy-vi#5040,2022-03-02T15:08:40.568Z,
10436,184,take huge respons prais quant ,for taking huge responsibility over the Praise quants!,14.5,divine_comedian#5493,2022-03-02T19:01:54.109Z,
10441,189,given talk ethdenv,for having given talks at ETHDenver,14.0,heater#9765,2022-03-15T23:00:00.000Z,
10444,192,devot dilig speak opportun ethdenv daoist mexico citi,for being very devoted and diligent about your speaking opportunities in ETHDenver and The DAOist Mexico City,9.45,"griff (💜, 💜)#8888",2022-03-16T23:00:00.000Z,
10445,193,first te session,for the first TE360 session,13.75,pat.zip (TE Academy)#5266,2022-03-16T23:00:00.000Z,
10446,194,incred stream research group coordin,for the incredible stream and research group that they coordinated,14.0,heater#9765,2022-03-16T23:00:00.000Z,
10448,196,brainstorm around prais app brightid integr,for brainstorming around praise app BrightID integration,10.7,liviade#1387,2022-03-16T23:00:00.000Z,
10451,199,hold public good flag denver well,for holding the public goods flag in Denver so well,7.78,"griff (💜, 💜)#8888",2022-03-16T23:00:00.000Z,
10452,200,give cs submit challeng propos tec garden final review almost readi 🙏🏽,for giving the T&Cs for submitting and challenging proposals in TEC Gardens a final review - it's almost ready! 🙏🏽,14.5,Caeser (PST)#0046,2022-03-03T23:00:00.000Z,
10453,201,get payer propos propos invert final,for getting the payer proposal for the proposal inverter finalized,11.25,Mert Ozd#6679,2022-03-07T23:00:00.000Z,
10459,207,critic think feedback numfocu propos,for critical thinking and feedback on the NUMfocus proposal,11.25,natesuits#4789,2022-03-16T23:00:00.000Z,
10460,208,great roundup post happen tec,for great roundup posts of what's happening in the TEC,15.75,Mount Manu#3530,2022-03-16T23:00:00.000Z,
10466,214,back ethdenv,for being back after ETHDenver,4.95,liviade#1387,2022-03-15T23:00:00.000Z,
10467,215,great spanish skill ,for their great spanish skills!,7.5,pat.zip (TE Academy)#5266,2022-03-09T23:00:00.000Z,
10472,220,go graviti ls dd practic group,for for going there in the Gravity LS/DD practice group,6.0,ALOYSIOUS#3049,2022-03-21T23:00:00.000Z,
10474,222,let breakout practic session,for letting them have it in our breakout of the practice session,5.5,BiancaGadelha#2667,2022-03-21T23:00:00.000Z,
10481,229,feedback prais quantif process,for their feedback on the praise and quantification processes,6.5,PhilH#1102,2022-03-16T23:00:00.000Z,
10484,232,give construct feedback prais quantif process ,for giving constructive feedback on the praise quantification process.,8.0,shawn#7046,2022-03-27T22:00:00.000Z,
